test_position,true_class,k,baseline_probability,SHAP_topk_probability_after_masking,Random_topk_probability_after_masking,SHAP_probability_drop,Random_probability_drop
15191,1,10,0.9999873638153076,0.9382774829864502,0.9999887943267822,0.06170988082885742,-1.430511474609375e-06
15222,1,1,0.9999929666519165,0.9994937181472778,0.9999872446060181,0.0004992485046386719,5.7220458984375e-06
15222,1,3,0.9999929666519165,0.9924198985099792,0.9999939203262329,0.007573068141937256,-9.5367431640625e-07
15222,1,5,0.9999929666519165,0.9593715667724609,0.9999929666519165,0.040621399879455566,0.0
15222,1,10,0.9999929666519165,0.8027285933494568,0.9950205087661743,0.19726437330245972,0.0049724578857421875
15237,1,1,0.9999947547912598,0.9995984435081482,0.9999947547912598,0.00039631128311157227,0.0
15237,1,3,0.9999947547912598,0.9939761161804199,0.9999971389770508,0.006018638610839844,-2.384185791015625e-06
15237,1,5,0.9999947547912598,0.8000297546386719,0.999985933303833,0.1999650001525879,8.821487426757812e-06
15237,1,10,0.9999947547912598,0.6194987893104553,0.9999239444732666,0.38049596548080444,7.081031799316406e-05
15842,1,1,0.9999704360961914,0.9970607161521912,0.9999704360961914,0.002909719944000244,0.0
15842,1,3,0.9999704360961914,0.9639974236488342,0.9980921149253845,0.03597301244735718,0.0018783211708068848
15842,1,5,0.9999704360961914,0.6566332578659058,0.9989845156669617,0.34333717823028564,0.0009859204292297363
15842,1,10,0.9999704360961914,0.6677384972572327,0.9994845390319824,0.33223193883895874,0.0004858970642089844
15928,1,1,0.9999701976776123,0.9955340623855591,0.9999701976776123,0.004436135292053223,0.0
15928,1,3,0.9999701976776123,0.9425451159477234,0.9999747276306152,0.057425081729888916,-4.5299530029296875e-06
15928,1,5,0.9999701976776123,0.5809494256973267,0.9983306527137756,0.41902077198028564,0.00163954496383667
15928,1,10,0.9999701976776123,0.8717436790466309,0.9954918026924133,0.12822651863098145,0.004478394985198975
17358,1,1,0.999996542930603,0.9993743300437927,0.999996542930603,0.0006222128868103027,0.0
17358,1,3,0.999996542930603,0.9916481971740723,0.9998917579650879,0.008348345756530762,0.00010478496551513672
17358,1,5,0.999996542930603,0.8953010439872742,0.9999946355819702,0.10469549894332886,1.9073486328125e-06
17358,1,10,0.999996542930603,0.7665311098098755,0.9989689588546753,0.23346543312072754,0.0010275840759277344
17463,1,1,0.999993085861206,0.9992357492446899,0.999993085861206,0.0007573366165161133,0.0
17463,1,3,0.999993085861206,0.9929895401000977,0.9999595880508423,0.0070035457611083984,3.349781036376953e-05
17463,1,5,0.999993085861206,0.9100428223609924,0.9999953508377075,0.08995026350021362,-2.2649765014648438e-06
17463,1,10,0.999993085861206,0.8695691823959351,0.9990022778511047,0.130423903465271,0.0009908080101013184
18589,1,1,0.9999854564666748,0.9978210926055908,0.9999854564666748,0.0021643638610839844,0.0
18589,1,3,0.9999854564666748,0.9730201363563538,0.9999854564666748,0.026965320110321045,0.0
18589,1,5,0.9999854564666748,0.6559793949127197,0.9999839067459106,0.3440060615539551,1.5497207641601562e-06
18589,1,10,0.9999854564666748,0.8065093159675598,0.9993816614151001,0.193476140499115,0.000603795051574707
18663,1,1,0.9999799728393555,0.997647225856781,0.999715268611908,0.002332746982574463,0.00026470422744750977
18663,1,3,0.9999799728393555,0.9674660563468933,0.9999879598617554,0.03251391649246216,-7.987022399902344e-06
18663,1,5,0.9999799728393555,0.6777711510658264,0.999988317489624,0.32220882177352905,-8.344650268554688e-06
18663,1,10,0.9999799728393555,0.8630305528640747,0.999988317489624,0.13694941997528076,-8.344650268554688e-06
18669,1,1,0.9999896287918091,0.9989635944366455,0.9999896287918091,0.0010260343551635742,0.0
18669,1,3,0.9999896287918091,0.9873149394989014,0.999981164932251,0.012674689292907715,8.463859558105469e-06
18669,1,5,0.9999896287918091,0.8475351333618164,0.9993360638618469,0.15245449542999268,0.0006535649299621582
18669,1,10,0.9999896287918091,0.7760206460952759,0.9997544884681702,0.2239689826965332,0.00023514032363891602
18689,1,1,0.9999872446060181,0.9983699917793274,0.9999872446060181,0.0016172528266906738,0.0
18689,1,3,0.9999872446060181,0.9827035665512085,0.9999872446060181,0.01728367805480957,0.0
18689,1,5,0.9999872446060181,0.8022846579551697,0.990451455116272,0.1977025866508484,0.009535789489746094
18689,1,10,0.9999872446060181,0.9322397112846375,0.9998729228973389,0.06774753332138062,0.00011432170867919922
18774,1,1,0.999992847442627,0.9994767308235168,0.999992847442627,0.0005161166191101074,0.0
18774,1,3,0.999992847442627,0.9932851791381836,0.9999933242797852,0.006707668304443359,-4.76837158203125e-07
18774,1,5,0.999992847442627,0.9702760577201843,0.9998216032981873,0.029716789722442627,0.00017124414443969727
18774,1,10,0.999992847442627,0.9008920788764954,0.9975988268852234,0.09910076856613159,0.0023940205574035645
19657,1,1,0.9999418258666992,0.9916348457336426,0.9999418258666992,0.00830698013305664,0.0
19657,1,3,0.9999418258666992,0.8464389443397522,0.9999418258666992,0.15350288152694702,0.0
19657,1,5,0.9999418258666992,0.6646419167518616,0.9999418258666992,0.33529990911483765,0.0
19657,1,10,0.9999418258666992,0.9518593549728394,0.9997020363807678,0.04808247089385986,0.00023978948593139648
19846,1,1,0.9999876022338867,0.9985573887825012,0.9999876022338867,0.001430213451385498,0.0
19846,1,3,0.9999876022338867,0.9798148274421692,0.9999580383300781,0.02017277479171753,2.956390380859375e-05
19846,1,5,0.9999876022338867,0.7744417190551758,0.9999649524688721,0.22554588317871094,2.2649765014648438e-05
19846,1,10,0.9999876022338867,0.8478190302848816,0.9990895986557007,0.15216857194900513,0.0008980035781860352
20140,1,1,0.9999935626983643,0.9996274709701538,0.9999850988388062,0.0003660917282104492,8.463859558105469e-06
20140,1,3,0.9999935626983643,0.995061457157135,0.999964714050293,0.004932105541229248,2.8848648071289062e-05
20140,1,5,0.9999935626983643,0.8531485795974731,0.9999966621398926,0.1468449831008911,-3.0994415283203125e-06
20140,1,10,0.9999935626983643,0.6948941349983215,0.9998985528945923,0.3050994277000427,9.500980377197266e-05
20295,1,1,0.9999895095825195,0.9981649518013,0.9999895095825195,0.0018245577812194824,0.0
20295,1,3,0.9999895095825195,0.9740110635757446,0.9999736547470093,0.025978446006774902,1.5854835510253906e-05
20295,1,5,0.9999895095825195,0.7962551116943359,0.999976396560669,0.2037343978881836,1.3113021850585938e-05
20295,1,10,0.9999895095825195,0.9039270281791687,0.9999059438705444,0.09606248140335083,8.356571197509766e-05
20300,1,1,0.9999845027923584,0.9976406097412109,0.9999407529830933,0.002343893051147461,4.374980926513672e-05
20300,1,3,0.9999845027923584,0.967377245426178,0.9999845027923584,0.03260725736618042,0.0
20300,1,5,0.9999845027923584,0.6771547794342041,0.9999809265136719,0.3228297233581543,3.5762786865234375e-06
20300,1,10,0.9999845027923584,0.6416894793510437,0.9993082284927368,0.3582950234413147,0.000676274299621582
20779,1,1,0.9999884366989136,0.9983400106430054,0.9999884366989136,0.0016484260559082031,0.0
20779,1,3,0.9999884366989136,0.9738504886627197,0.9998188614845276,0.026137948036193848,0.00016957521438598633
20779,1,5,0.9999884366989136,0.5995554327964783,0.9999945163726807,0.4004330039024353,-6.079673767089844e-06
20779,1,10,0.9999884366989136,0.8642148971557617,0.9997275471687317,0.13577353954315186,0.00026088953018188477
20907,1,1,0.9999884366989136,0.998806357383728,0.9999884366989136,0.0011820793151855469,0.0
20907,1,3,0.9999884366989136,0.9807999134063721,0.999987006187439,0.019188523292541504,1.430511474609375e-06
20907,1,5,0.9999884366989136,0.7832320332527161,0.9999936819076538,0.2167564034461975,-5.245208740234375e-06
20907,1,10,0.9999884366989136,0.7770350575447083,0.9999828338623047,0.22295337915420532,5.602836608886719e-06
22243,1,1,0.9999749660491943,0.9968000650405884,0.9999749660491943,0.003174901008605957,0.0
22243,1,3,0.9999749660491943,0.9609190225601196,0.9999710321426392,0.03905594348907471,3.933906555175781e-06
22243,1,5,0.9999749660491943,0.6371656656265259,0.9999710321426392,0.36280930042266846,3.933906555175781e-06
22243,1,10,0.9999749660491943,0.7375980019569397,0.9995391368865967,0.26237696409225464,0.00043582916259765625
22355,1,1,0.9999923706054688,0.9990874528884888,0.9999923706054688,0.0009049177169799805,0.0
22355,1,3,0.9999923706054688,0.9861786365509033,0.99960857629776,0.01381373405456543,0.00038379430770874023
22355,1,5,0.9999923706054688,0.47390925884246826,0.9999918937683105,0.5260831117630005,4.76837158203125e-07
22355,1,10,0.9999923706054688,0.7031064629554749,0.9965571165084839,0.2968859076499939,0.0034352540969848633
23788,0,1,9.508232324151322e-06,0.06577087193727493,9.508232324151322e-06,-0.06576136370495078,0.0
23788,0,3,9.508232324151322e-06,0.22915175557136536,4.646009983844124e-06,-0.2291422473390412,4.8622223403071985e-06
23788,0,5,9.508232324151322e-06,0.39364513754844666,2.818350367306266e-05,-0.3936356293161225,-1.8675271348911338e-05
23788,0,10,9.508232324151322e-06,0.5806527733802795,3.9344464312307537e-05,-0.5806432651479554,-2.9836231988156214e-05
23805,0,1,3.1871320970822126e-05,0.097291961312294,3.1871320970822126e-05,-0.09726008999132318,0.0
23805,0,3,3.1871320970822126e-05,0.6129928231239319,3.1871320970822126e-05,-0.6129609518029611,0.0
23805,0,5,3.1871320970822126e-05,0.6129928231239319,2.4860932171577588e-05,-0.6129609518029611,7.010388799244538e-06
23805,0,10,3.1871320970822126e-05,0.7068160772323608,3.421340443310328e-05,-0.70678420591139,-2.3420834622811526e-06
23813,0,1,3.8555546780116856e-05,0.3230576813220978,3.8555546780116856e-05,-0.32301912577531766,0.0
23813,0,3,3.8555546780116856e-05,0.8485066890716553,3.2656924304319546e-05,-0.8484681335248752,5.8986224757973105e-06
23813,0,5,3.8555546780116856e-05,0.8467875719070435,4.125946725253016e-05,-0.8467490163602633,-2.7039204724133015e-06
23813,0,10,3.8555546780116856e-05,0.7464627027511597,0.8503800630569458,-0.7464241472043796,-0.8503415075101657
23916,0,1,7.975485459610354e-06,0.05105021595954895,1.7087273590732366e-05,-0.05104224047408934,-9.111788131122012e-06
23916,0,3,7.975485459610354e-06,0.6723581552505493,9.174596925731748e-06,-0.6723501797650897,-1.1991114661213942e-06
23916,0,5,7.975485459610354e-06,0.9386468529701233,2.379899160587229e-05,-0.9386388774846637,-1.5823506146261934e-05
23916,0,10,7.975485459610354e-06,0.9618462324142456,1.4582337826141156e-05,-0.961838256928786,-6.606852366530802e-06
24139,0,1,7.858026037865784e-06,0.050050150603055954,8.275737855001353e-06,-0.05004229257701809,-4.177118171355687e-07
24139,0,3,7.858026037865784e-06,0.6901208162307739,6.7811911321769e-06,-0.6901129582047361,1.0768349056888837e-06
24139,0,5,7.858026037865784e-06,0.7779667973518372,0.15662284195423126,-0.7779589393257993,-0.1566149839281934
24139,0,10,7.858026037865784e-06,0.7259182929992676,1.6529957065358758e-05,-0.7259104349732297,-8.671931027492974e-06
24222,0,1,1.610719846212305e-05,0.8297857642173767,1.610719846212305e-05,-0.8297696570189146,0.0
24222,0,3,1.610719846212305e-05,0.9777047634124756,1.610719846212305e-05,-0.9776886562140135,0.0
24222,0,5,1.610719846212305e-05,0.9851772785186768,1.960611916729249e-05,-0.9851611713202146,-3.4989207051694393e-06
24222,0,10,1.610719846212305e-05,0.9030168056488037,2.1846621166332625e-05,-0.9030006984503416,-5.7394227042095736e-06
24256,0,1,4.476069443626329e-05,0.3166918456554413,3.368514444446191e-05,-0.316647084961005,1.1075549991801381e-05
24256,0,3,4.476069443626329e-05,0.8121004700660706,4.476069443626329e-05,-0.8120557093716343,0.0
24256,0,5,4.476069443626329e-05,0.8711294531822205,4.347954018157907e-05,-0.8710846924877842,1.2811542546842247e-06
24256,0,10,4.476069443626329e-05,0.9025015830993652,3.6922810977557674e-05,-0.902456822404929,7.837883458705619e-06
24704,0,1,1.8000229829340242e-05,0.4898126721382141,1.8000229829340242e-05,-0.48979467190838477,0.0
24704,0,3,1.8000229829340242e-05,0.9522731900215149,1.5487625205423683e-05,-0.9522551897916856,2.512604623916559e-06
24704,0,5,1.8000229829340242e-05,0.8134699463844299,1.2569910722959321e-05,-0.8134519461546006,5.430319106380921e-06
24704,0,10,1.8000229829340242e-05,0.7737305164337158,0.6397966742515564,-0.7737125162038865,-0.6397786740217271
25362,0,1,8.607292693341151e-05,0.8854158520698547,7.912536966614425e-05,-0.8853297791429213,6.947557267267257e-06
25362,0,3,8.607292693341151e-05,0.9919140338897705,8.607292693341151e-05,-0.9918279609628371,0.0
25362,0,5,8.607292693341151e-05,0.9935083389282227,7.814403943484649e-05,-0.9934222660012892,7.928887498565018e-06
25362,0,10,8.607292693341151e-05,0.9446904063224792,0.7866230607032776,-0.9446043333955458,-0.7865369877763442
25479,0,1,0.0002517435059417039,0.9424980878829956,0.0002517435059417039,-0.9422463443770539,0.0
25479,0,3,0.0002517435059417039,0.9746866822242737,0.00011956848175032064,-0.974434938718332,0.00013217502419138327
25479,0,5,0.0002517435059417039,0.9665217995643616,0.00023220125876832753,-0.9662700560584199,1.954224717337638e-05
25479,0,10,0.0002517435059417039,0.9569985270500183,7.766035560052842e-05,-0.9567467835440766,0.0001740831503411755
25695,0,1,5.63774119655136e-06,0.023390047252178192,5.63774119655136e-06,-0.02338440951098164,0.0
25695,0,3,5.63774119655136e-06,0.6491172909736633,5.711283847631421e-06,-0.6491116532324668,-7.354265108006075e-08
25695,0,5,5.63774119655136e-06,0.686765730381012,1.2762426194967702e-05,-0.6867600926398154,-7.124684998416342e-06
25695,0,10,5.63774119655136e-06,0.783272922039032,0.00020508217858150601,-0.7832672842978354,-0.00019944443738495465
25751,0,1,3.7243029510136694e-05,0.9579645395278931,3.7243029510136694e-05,-0.9579272964983829,0.0
25751,0,3,3.7243029510136694e-05,0.9810628294944763,1.571272878209129e-05,-0.9810255864649662,2.1530300728045404e-05
25751,0,5,3.7243029510136694e-05,0.9808585047721863,5.055853398516774e-05,-0.9808212617426761,-1.3315504475031048e-05
25751,0,10,3.7243029510136694e-05,0.8560509085655212,0.9093191027641296,-0.8560136655360111,-0.9092818597346195
25952,0,1,1.2688833521679044e-05,0.7880446910858154,1.2688833521679044e-05,-0.7880320022522938,0.0
25952,0,3,1.2688833521679044e-05,0.9467955827713013,1.3562840649683494e-05,-0.9467828939377796,-8.740071280044504e-07
25952,0,5,1.2688833521679044e-05,0.9830976128578186,1.2688833521679044e-05,-0.9830849240242969,0.0
25952,0,10,1.2688833521679044e-05,0.8595035076141357,0.0006276227650232613,-0.8594908187806141,-0.0006149339315015823
26165,0,1,2.8749031116603874e-05,0.5581446290016174,5.364524622564204e-05,-0.5581158799705008,-2.4896215109038167e-05
26165,0,3,2.8749031116603874e-05,0.9464284777641296,0.000683654856402427,-0.946399728733013,-0.0006549058252858231
26165,0,5,2.8749031116603874e-05,0.9464284777641296,2.565627255535219e-05,-0.946399728733013,3.092758561251685e-06
26165,0,10,2.8749031116603874e-05,0.9025511145591736,2.8646485588978976e-05,-0.902522365528057,1.0254552762489766e-07
26221,0,1,2.679433600860648e-05,0.9617771506309509,2.679433600860648e-05,-0.9617503562949423,0.0
26221,0,3,2.679433600860648e-05,0.9828180074691772,0.9617771506309509,-0.9827912131331686,-0.9617503562949423
26221,0,5,2.679433600860648e-05,0.9830489158630371,2.7930069336434826e-05,-0.9830221215270285,-1.1357333278283477e-06
26221,0,10,2.679433600860648e-05,0.8688437342643738,0.9533188343048096,-0.8688169399283652,-0.953292039968801
27003,0,1,1.9639466700027697e-05,0.37298303842544556,1.9639466700027697e-05,-0.37296339895874553,0.0
27003,0,3,1.9639466700027697e-05,0.5734845399856567,1.8289618310518563e-05,-0.5734649005189567,1.349848389509134e-06
27003,0,5,1.9639466700027697e-05,0.5292115807533264,0.0005901730037294328,-0.5291919412866264,-0.0005705335370294051
27003,0,10,1.9639466700027697e-05,0.6597590446472168,3.816594835370779e-05,-0.6597394051805168,-1.8526481653680094e-05
27049,0,1,7.138102228054777e-05,0.766485333442688,7.138102228054777e-05,-0.7664139524204074,0.0
27049,0,3,7.138102228054777e-05,0.9779215455055237,0.0019095715833827853,-0.9778501644832431,-0.0018381905611022376
27049,0,5,7.138102228054777e-05,0.9761272072792053,4.228207762935199e-05,-0.9760558262569248,2.909894465119578e-05
27049,0,10,7.138102228054777e-05,0.986849308013916,0.0012241844087839127,-0.9867779269916355,-0.0011528033865033649
27170,0,1,1.2277807400096208e-05,0.3222915232181549,2.0582161596394144e-05,-0.3222792454107548,-8.304354196297936e-06
27170,0,3,1.2277807400096208e-05,0.948420524597168,1.0550509614404291e-05,-0.9484082467897679,1.727297785691917e-06
27170,0,5,1.2277807400096208e-05,0.8520156741142273,0.00029547500889748335,-0.8520033963068272,-0.00028319720149738714
27170,0,10,1.2277807400096208e-05,0.7632809281349182,3.5224224120611325e-05,-0.7632686503275181,-2.2946416720515117e-05
27646,0,1,1.7686439605313353e-05,0.33434754610061646,1.0272874533256982e-05,-0.33432985966101114,7.413565072056372e-06
27646,0,3,1.7686439605313353e-05,0.9572014212608337,1.769052141753491e-05,-0.9571837348212284,-4.081812221556902e-09
27646,0,5,1.7686439605313353e-05,0.8216484189033508,1.7686439605313353e-05,-0.8216307324637455,0.0
27646,0,10,1.7686439605313353e-05,0.807141125202179,1.553979018353857e-05,-0.8071234387625736,2.1466494217747822e-06
27695,0,1,3.1622941605746746e-05,0.925787627696991,3.1622941605746746e-05,-0.9257560047553852,0.0
27695,0,3,3.1622941605746746e-05,0.9984508752822876,3.1622941605746746e-05,-0.9984192523406819,0.0
27695,0,5,3.1622941605746746e-05,0.9772235155105591,2.929094262071885e-05,-0.9771918925689533,2.3319989850278944e-06
27695,0,10,3.1622941605746746e-05,0.8681384325027466,4.3531606934266165e-05,-0.8681068095611408,-1.1908665328519419e-05
27941,0,1,0.0007382526528090239,0.9750629663467407,0.0003919989976566285,-0.9743247136939317,0.00034625365515239537
27941,0,3,0.0007382526528090239,0.9972068667411804,0.9454172849655151,-0.9964686140883714,-0.9446790323127061
27941,0,5,0.0007382526528090239,0.9889161586761475,0.0004179533279966563,-0.9881779060233384,0.00032029932481236756
27941,0,10,0.0007382526528090239,0.9740846157073975,0.00043648123391903937,-0.9733463630545884,0.0003017714188899845
28388,0,1,3.588439994928194e-06,0.025616943836212158,3.653908152045915e-06,-0.02561335539621723,-6.546815711772069e-08
28388,0,3,3.588439994928194e-06,0.7071401476860046,3.1091944947547745e-06,-0.7071365592460097,4.792455001734197e-07
28388,0,5,3.588439994928194e-06,0.2500283718109131,0.09600609540939331,-0.25002478337091816,-0.09600250696939838
28388,0,10,3.588439994928194e-06,0.39522865414619446,0.00014208717038854957,-0.39522506570619953,-0.00013849873039362137
28564,0,1,3.540362376952544e-05,0.18019253015518188,3.6810379242524505e-05,-0.18015712653141236,-1.4067554729990661e-06
28564,0,3,3.540362376952544e-05,0.8491862416267395,3.758977982215583e-05,-0.84915083800297,-2.1861560526303947e-06
28564,0,5,3.540362376952544e-05,0.579177737236023,2.8653863409999758e-05,-0.5791423336122534,6.7497603595256805e-06
28564,0,10,3.540362376952544e-05,0.6554872989654541,3.2260777516057715e-05,-0.6554518953416846,3.1428462534677237e-06
28583,0,1,3.24316970363725e-05,0.7680128216743469,3.24316970363725e-05,-0.7679803899773106,0.0
28583,0,3,3.24316970363725e-05,0.9831576943397522,4.900159183307551e-05,-0.9831252626427158,-1.656989479670301e-05
28583,0,5,3.24316970363725e-05,0.7725147604942322,2.9882057788199745e-05,-0.7724823287971958,2.5496392481727526e-06
28583,0,10,3.24316970363725e-05,0.725050151348114,0.7306482195854187,-0.7250177196510776,-0.7306157878883823
28597,0,1,7.611142791574821e-06,0.02291937917470932,7.611142791574821e-06,-0.022911768031917745,0.0
28597,0,3,7.611142791574821e-06,0.7084373831748962,6.5487133724673185e-06,-0.7084297720321047,1.0624294191075023e-06
28597,0,5,7.611142791574821e-06,0.8312898874282837,1.2313488696236163e-05,-0.8312822762854921,-4.7023459046613425e-06
28597,0,10,7.611142791574821e-06,0.9476591944694519,4.3319300857547205e-06,-0.9476515833266603,3.2792127058201004e-06
28691,0,1,1.486228848079918e-05,0.8897584676742554,1.486228848079918e-05,-0.8897436053857746,0.0
28691,0,3,1.486228848079918e-05,0.9655227065086365,1.7814532839111052e-05,-0.9655078442201557,-2.952244358311873e-06
28691,0,5,1.486228848079918e-05,0.9874150156974792,0.889555037021637,-0.9874001534089984,-0.8895401747331562
28691,0,10,1.486228848079918e-05,0.928858757019043,5.690617399523035e-05,-0.9288438947305622,-4.204388551443117e-05
29045,0,1,2.611970376165118e-05,0.9403500556945801,2.7828769816551358e-05,-0.9403239359908184,-1.7090660549001768e-06
29045,0,3,2.611970376165118e-05,0.9992383718490601,0.0002991071669384837,-0.9992122521452984,-0.00027298746317683253
29045,0,5,2.611970376165118e-05,0.9777597784996033,2.611970376165118e-05,-0.9777336587958416,0.0
29045,0,10,2.611970376165118e-05,0.602749764919281,0.8805049061775208,-0.6027236452155194,-0.8804787864737591
29241,0,1,0.00010339591244701296,0.5460414886474609,0.5460414886474609,-0.5459380927350139,-0.5459380927350139
29241,0,3,0.00010339591244701296,0.7103766798973083,6.678208592347801e-05,-0.7102732839848613,3.6613826523534954e-05
29241,0,5,0.00010339591244701296,0.5262993574142456,5.48688622075133e-05,-0.5261959615017986,4.852705023949966e-05
29241,0,10,0.00010339591244701296,0.7977623343467712,0.6430181860923767,-0.7976589384343242,-0.6429147901799297
30233,0,1,1.632271050766576e-05,0.30751633644104004,1.3929854503658134e-05,-0.3075000137305324,2.3928560040076263e-06
30233,0,3,1.632271050766576e-05,0.6042439937591553,1.3929854503658134e-05,-0.6042276710486476,2.3928560040076263e-06
30233,0,5,1.632271050766576e-05,0.8045712113380432,0.3529645502567291,-0.8045548886275355,-0.35294822754622146
30233,0,10,1.632271050766576e-05,0.8155472278594971,2.3096705263014883e-05,-0.8155309051489894,-6.773994755349122e-06
30271,0,1,1.3812689758196939e-05,0.365641713142395,1.3812689758196939e-05,-0.3656279004526368,0.0
30271,0,3,1.3812689758196939e-05,0.9483681321144104,1.0901341738644987e-05,-0.9483543194246522,2.9113480195519514e-06
30271,0,5,1.3812689758196939e-05,0.9123114347457886,0.10442665219306946,-0.9122976220560304,-0.10441283950331126
30271,0,10,1.3812689758196939e-05,0.8806825876235962,2.2635173081653193e-05,-0.880668774933838,-8.822483323456254e-06
30814,0,1,1.5758378140162677e-05,0.3051934540271759,1.4486324289464392e-05,-0.30517769564903574,1.2720538506982848e-06
30814,0,3,1.5758378140162677e-05,0.9484027624130249,7.2563329922559205e-06,-0.9483870040348847,8.502045147906756e-06
30814,0,5,1.5758378140162677e-05,0.7729869484901428,2.357686753384769e-05,-0.7729711901120027,-7.818489393685013e-06
30814,0,10,1.5758378140162677e-05,0.848519504070282,2.798512468871195e-05,-0.8485037456921418,-1.2226746548549272e-05
31378,0,1,6.220068826223724e-06,0.014656374230980873,9.897597919916734e-06,-0.01465015416215465,-3.6775290936930105e-06
31378,0,3,6.220068826223724e-06,0.5515697598457336,9.897597919916734e-06,-0.5515635397769074,-3.6775290936930105e-06
31378,0,5,6.220068826223724e-06,0.6699216961860657,0.5515697598457336,-0.6699154761172395,-0.5515635397769074
31378,0,10,6.220068826223724e-06,0.5341004729270935,0.11753461509943008,-0.5340942528582673,-0.11752839503060386
31469,0,1,1.9442548364168033e-05,0.27137070894241333,0.27137070894241333,-0.27135126639404916,-0.27135126639404916
31469,0,3,1.9442548364168033e-05,0.9408127069473267,0.0005183039465919137,-0.9407932643989625,-0.0004988613982277457
31469,0,5,1.9442548364168033e-05,0.8189534544944763,1.908207377709914e-05,-0.8189340119461122,3.60474587068893e-07
31469,0,10,1.9442548364168033e-05,0.6733424663543701,4.0521939808968455e-05,-0.673323023806006,-2.107939144480042e-05
31962,0,1,1.1441674359957688e-05,0.08090643584728241,7.922413715277798e-06,-0.08089499417292245,3.519260644679889e-06
31962,0,3,1.1441674359957688e-05,0.8975741863250732,2.5446401195949875e-05,-0.8975627446507133,-1.4004726835992187e-05
31962,0,5,1.1441674359957688e-05,0.5725246667861938,1.4221847777662333e-05,-0.5725132251118339,-2.7801734177046455e-06
31962,0,10,1.1441674359957688e-05,0.6336572170257568,0.06577736139297485,-0.6336457753513969,-0.0657659197186149
32305,0,1,4.21903605456464e-05,0.9686175584793091,4.21903605456464e-05,-0.9685753681187634,0.0
32305,0,3,4.21903605456464e-05,0.9994899034500122,4.21903605456464e-05,-0.9994477130894666,0.0
32305,0,5,4.21903605456464e-05,0.9948673248291016,4.21903605456464e-05,-0.9948251344685559,0.0
32305,0,10,4.21903605456464e-05,0.8904771208763123,1.423943649569992e-05,-0.8904349305157666,2.795092404994648e-05
32664,0,1,2.9394312150543556e-05,0.7876290082931519,5.2190465794410557e-05,-0.7875996139810013,-2.2796153643867e-05
32664,0,3,2.9394312150543556e-05,0.9916252493858337,5.437962681753561e-05,-0.9915958550736832,-2.4985314666992053e-05
32664,0,5,2.9394312150543556e-05,0.9773941040039062,2.7654219593387097e-05,-0.9773647096917557,1.7400925571564585e-06
32664,0,10,2.9394312150543556e-05,0.979706346988678,0.9956274032592773,-0.9796769526765274,-0.9955980089471268
32875,0,1,5.003825208405033e-05,0.968008279800415,5.003825208405033e-05,-0.967958241548331,0.0
32875,0,3,5.003825208405033e-05,0.9868761301040649,6.0907470469828695e-05,-0.9868260918519809,-1.0869218385778368e-05
32875,0,5,5.003825208405033e-05,0.9898084998130798,0.0012070919619873166,-0.9897584615609958,-0.0011570537099032663
32875,0,10,5.003825208405033e-05,0.8563287258148193,2.43612867052434e-05,-0.8562786875627353,2.5676965378806926e-05
33040,0,1,7.091586303431541e-05,0.9508605599403381,8.102603169390932e-05,-0.9507896440773038,-1.011016865959391e-05
33040,0,3,7.091586303431541e-05,0.9935778379440308,8.102603169390932e-05,-0.9935069220809964,-1.011016865959391e-05
33040,0,5,7.091586303431541e-05,0.9870333671569824,7.370905223069713e-05,-0.9869624512939481,-2.793189196381718e-06
33040,0,10,7.091586303431541e-05,0.7070180773735046,9.086952923098579e-05,-0.7069471615104703,-1.9953666196670383e-05
33260,0,1,3.423301677685231e-05,0.21422278881072998,3.2367741368943825e-05,-0.21418855579395313,1.8652754079084843e-06
33260,0,3,3.423301677685231e-05,0.3630090653896332,2.5159351935144514e-05,-0.3629748323728563,9.073664841707796e-06
33260,0,5,3.423301677685231e-05,0.715025007724762,2.3414129827870056e-05,-0.7149907747079851,1.0818886948982254e-05
33260,0,10,3.423301677685231e-05,0.768863320350647,0.2394775152206421,-0.7688290873338701,-0.23944328220386524
33515,0,1,8.7831198470667e-05,0.9438364505767822,0.0023401568178087473,-0.9437486193783116,-0.0022523256193380803
33515,0,3,8.7831198470667e-05,0.991543173789978,4.874571823165752e-05,-0.9914553425915074,3.9085480239009485e-05
33515,0,5,8.7831198470667e-05,0.9866401553153992,8.240948955062777e-05,-0.9865523241169285,5.4217089200392365e-06
33515,0,10,8.7831198470667e-05,0.9644788503646851,0.960232675075531,-0.9643910191662144,-0.9601448438770603
33744,0,1,9.678838978288695e-06,0.4498346745967865,1.0376160389569122e-05,-0.4498249957578082,-6.973214112804271e-07
33744,0,3,9.678838978288695e-06,0.7094936370849609,9.678838978288695e-06,-0.7094839582459826,0.0
33744,0,5,9.678838978288695e-06,0.7296500205993652,9.771304576133844e-06,-0.729640341760387,-9.24655978451483e-08
33744,0,10,9.678838978288695e-06,0.8795467019081116,0.00015287587302736938,-0.8795370230691333,-0.00014319703404908068
33891,0,1,2.345368375245016e-05,0.19392940402030945,2.345368375245016e-05,-0.193905950336557,0.0
33891,0,3,2.345368375245016e-05,0.4133601188659668,3.246223786845803e-05,-0.41333666518221435,-9.008554116007872e-06
33891,0,5,2.345368375245016e-05,0.7216929793357849,2.563064481364563e-05,-0.7216695256520325,-2.1769610611954704e-06
